Time,Ne,,,,Sample,Population,PopulationQin,LineThickness
1961479.237,10.02568099,11999.58254,0.014742,0.01497,Russia00. ,CentralAsia,CentralAsia,no
2136245.24,10.02568099,10651.95881,0.013087,0.013258,Russia00. ,CentralAsia,CentralAsia,no
2326102.791,10.40265041,8992.119547,0.011047,0.01118,Russia00. ,CentralAsia,CentralAsia,no
2532353.748,10.40265041,7765.236339,0.00954,0.009638,Russia00. ,CentralAsia,CentralAsia,no
2756415.48,10.61811523,6457.43289,0.007933,0.008009,Russia00. ,CentralAsia,CentralAsia,no
2999824.614,10.61811523,5380.651204,0.00661,0.006666,Russia00. ,CentralAsia,CentralAsia,no
3264252.024,10.65999915,4367.211936,0.005365,0.005408,Russia00. ,CentralAsia,CentralAsia,no
3551512.815,10.65999915,3473.57122,0.004267,0.004299,Russia00. ,CentralAsia,CentralAsia,no
3863578.818,10.57227211,2707.922186,0.003327,0.003351,Russia00. ,CentralAsia,CentralAsia,no
4202591.696,10.57227211,2029.887336,0.002494,0.002512,Russia00. ,CentralAsia,CentralAsia,no
4570878.556,10.41349212,1491.587241,0.001832,0.001846,Russia00. ,CentralAsia,CentralAsia,no
4970966.938,10.41349212,1038.766551,0.001276,0.001287,Russia00. ,CentralAsia,CentralAsia,no
5405603.539,10.14752252,710.03245,0.000872,0.00088,Russia00. ,CentralAsia,CentralAsia,no
5877770.456,10.14752252,450.105538,0.000553,0.000559,Russia00. ,CentralAsia,CentralAsia,no
6390709.529,10.14752252,272.379199,0.000335,0.000339,Russia00. ,CentralAsia,CentralAsia,no
6947941.081,10.14752252,156.718538,0.000193,0.000195,Russia00. ,CentralAsia,CentralAsia,no
0,1.152151758,37981.88377,0.049755,0.044525,Russia01. ,CentralAsia,CentralAsia,no
5270.047368,1.014521352,44206.8279,0.057909,0.046066,Russia01. ,CentralAsia,CentralAsia,no
10992.91753,3.481730627,13409.63966,0.017566,0.011569,Russia01. ,CentralAsia,CentralAsia,no
17206.6525,3.808204536,13048.81801,0.017093,0.012503,Russia01. ,CentralAsia,CentralAsia,no
23954.81654,6.456810673,8221.657363,0.01077,0.008657,Russia01. ,CentralAsia,CentralAsia,no
31282.20107,6.456810673,8810.241061,0.011541,0.00925,Russia01. ,CentralAsia,CentralAsia,no
39239.11972,10.74335042,5684.794252,0.007447,0.006119,Russia01. ,CentralAsia,CentralAsia,no
47878.95404,10.74335042,6115.887335,0.008012,0.007054,Russia01. ,CentralAsia,CentralAsia,no
57261.22139,11.23263945,6289.510127,0.008239,0.007798,Russia01. ,CentralAsia,CentralAsia,no
67449.7342,11.23263945,6758.49824,0.008853,0.008905,Russia01. ,CentralAsia,CentralAsia,no
78512.59997,10.70055314,7614.428198,0.009975,0.010376,Russia01. ,CentralAsia,CentralAsia,no
90525.90273,10.70055314,8161.715492,0.010692,0.011339,Russia01. ,CentralAsia,CentralAsia,no
103571.2488,9.839420076,9497.138439,0.012441,0.013348,Russia01. ,CentralAsia,CentralAsia,no
117736.9937,9.839420076,10142.1501,0.013286,0.014375,Russia01. ,CentralAsia,CentralAsia,no
133119.4699,9.361091837,11362.508,0.014884,0.016084,Russia01. ,CentralAsia,CentralAsia,no
149822.3724,9.361091837,12085.55447,0.015832,0.017048,Russia01. ,CentralAsia,CentralAsia,no
167961.0544,9.171314016,13094.06277,0.017153,0.018381,Russia01. ,CentralAsia,CentralAsia,no
187657.0051,9.171314016,13868.56972,0.018167,0.019385,Russia01. ,CentralAsia,CentralAsia,no
209044.5987,9.225553184,14572.52883,0.019089,0.020263,Russia01. ,CentralAsia,CentralAsia,no
232269.2538,9.225553184,15368.40973,0.020132,0.021265,Russia01. ,CentralAsia,CentralAsia,no
257488.6608,9.483020146,15735.34438,0.020613,0.021692,Russia01. ,CentralAsia,CentralAsia,no
284874.0089,9.483020146,16523.8514,0.021646,0.022677,Russia01. ,CentralAsia,CentralAsia,no
314611.8265,9.815769316,16726.38441,0.021911,0.022889,Russia01. ,CentralAsia,CentralAsia,no
346903.3683,9.815769316,17483.3353,0.022902,0.023821,Russia01. ,CentralAsia,CentralAsia,no
381968.2964,9.903211584,18057.44646,0.023655,0.024554,Russia01. ,CentralAsia,CentralAsia,no
420045.2937,9.903211584,18753.7214,0.024567,0.025457,Russia01. ,CentralAsia,CentralAsia,no
461392.6778,9.599642375,19999.83902,0.026199,0.027143,Russia01. ,CentralAsia,CentralAsia,no
506291.4688,9.599642375,20570.88381,0.026947,0.027948,Russia01. ,CentralAsia,CentralAsia,no
555046.6165,9.134108695,22098.28223,0.028948,0.030043,Russia01. ,CentralAsia,CentralAsia,no
607988.8411,9.134108695,22434.64182,0.029388,0.030552,Russia01. ,CentralAsia,CentralAsia,no
665478.3146,8.762139147,23567.81765,0.030873,0.03211,Russia01. ,CentralAsia,CentralAsia,no
727905.8882,8.762139147,23558.80529,0.030861,0.032129,Russia01. ,CentralAsia,CentralAsia,no
795694.9327,8.571629214,23877.74614,0.031279,0.032563,Russia01. ,CentralAsia,CentralAsia,no
869306.8611,8.571629214,23465.40081,0.030739,0.032005,Russia01. ,CentralAsia,CentralAsia,no
949240.5147,8.55265701,22911.22709,0.030013,0.031239,Russia01. ,CentralAsia,CentralAsia,no
1036040.14,8.55265701,22110.74255,0.028964,0.03013,Russia01. ,CentralAsia,CentralAsia,no
1130294.774,8.678664239,20836.60579,0.027295,0.028376,Russia01. ,CentralAsia,CentralAsia,no
1232644.997,8.678664239,19728.75522,0.025844,0.026834,Russia01. ,CentralAsia,CentralAsia,no
1343785.995,8.921042686,17997.35424,0.023576,0.024455,Russia01. ,CentralAsia,CentralAsia,no
1464472.473,8.921042686,16701.83097,0.021879,0.022652,Russia01. ,CentralAsia,CentralAsia,no
1595524.788,9.228662924,14825.5972,0.019421,0.020083,Russia01. ,CentralAsia,CentralAsia,no
1737833.247,9.228662924,13461.05599,0.017633,0.018193,Russia01. ,CentralAsia,CentralAsia,no
1892364.24,9.519876843,11703.28448,0.015331,0.015795,Russia01. ,CentralAsia,CentralAsia,no
2060167.604,9.519876843,10358.85704,0.01357,0.01395,Russia01. ,CentralAsia,CentralAsia,no
2242383.373,9.714493586,8848.980118,0.011592,0.0119,Russia01. ,CentralAsia,CentralAsia,no
2440250.366,9.714493586,7588.131156,0.00994,0.010186,Russia01. ,CentralAsia,CentralAsia,no
2655111.099,9.780802171,6338.732432,0.008303,0.008498,Russia01. ,CentralAsia,CentralAsia,no
2888426.509,9.780802171,5220.553059,0.006839,0.006989,Russia01. ,CentralAsia,CentralAsia,no
3141780.861,9.74118436,4213.262373,0.005519,0.005633,Russia01. ,CentralAsia,CentralAsia,no
3416895.864,9.74118436,3297.975291,0.00432,0.004405,Russia01. ,CentralAsia,CentralAsia,no
3715639.871,9.632503822,2533.247692,0.003318,0.00338,Russia01. ,CentralAsia,CentralAsia,no
4040043.224,9.632503822,1861.804263,0.002439,0.002483,Russia01. ,CentralAsia,CentralAsia,no
4392309.29,9.471376052,1340.990593,0.001757,0.001787,Russia01. ,CentralAsia,CentralAsia,no
4774831.037,9.471376052,911.770807,0.001194,0.001215,Russia01. ,CentralAsia,CentralAsia,no
5190206.979,9.209920813,608.167706,0.000797,0.00081,Russia01. ,CentralAsia,CentralAsia,no
5641259.589,9.209920813,374.284226,0.00049,0.000499,Russia01. ,CentralAsia,CentralAsia,no
6131052.478,9.209920813,219.399683,0.000287,0.000292,Russia01. ,CentralAsia,CentralAsia,no
6662913.709,9.209920813,121.988403,0.00016,0.000163,Russia01. ,CentralAsia,CentralAsia,no
0,2.461416481,20522.44265,0.025073,0.041803,Russia03. ,CentralAsia,CentralAsia,no
5608.294888,3.819057814,14041.64182,0.017155,0.011979,Russia03. ,CentralAsia,CentralAsia,no
11693.23221,5.358833734,10686.94999,0.013057,0.009125,Russia03. ,CentralAsia,CentralAsia,no
18295.68587,6.200000055,9889.427295,0.012082,0.009273,Russia03. ,CentralAsia,CentralAsia,no
25460.48531,8.08309877,8133.854107,0.009938,0.007662,Russia03. ,CentralAsia,CentralAsia,no
33234.43774,8.08309877,8727.552151,0.010663,0.008548,Russia03. ,CentralAsia,CentralAsia,no
41669.62443,10.24759512,7389.588112,0.009028,0.00776,Russia03. ,CentralAsia,CentralAsia,no
50822.08216,10.24759512,7935.68866,0.009695,0.008869,Russia03. ,CentralAsia,CentralAsia,no
60753.78105,11.68101349,7475.255089,0.009133,0.008697,Russia03. ,CentralAsia,CentralAsia,no
71529.9875,11.68101349,8025.230242,0.009805,0.0097,Russia03. ,CentralAsia,CentralAsia,no
83222.56045,11.09858287,9056.663849,0.011065,0.011201,Russia03. ,CentralAsia,CentralAsia,no
95909.95144,11.09858287,9698.089346,0.011849,0.012084,Russia03. ,CentralAsia,CentralAsia,no
109677.2045,9.605853886,11971.06915,0.014626,0.015037,Russia03. ,CentralAsia,CentralAsia,no
124614.6379,9.605853886,12757.25273,0.015586,0.016176,Russia03. ,CentralAsia,CentralAsia,no
140823.777,9.055389707,14390.30957,0.017581,0.018212,Russia03. ,CentralAsia,CentralAsia,no
158410.7622,9.055389707,15266.26297,0.018652,0.019214,Russia03. ,CentralAsia,CentralAsia,no
177494.2595,9.071668847,16135.87257,0.019714,0.020183,Russia03. ,CentralAsia,CentralAsia,no
198201.5056,9.071668847,17050.5787,0.020832,0.021223,Russia03. ,CentralAsia,CentralAsia,no
220669.6258,9.280795491,17577.50904,0.021475,0.021802,Russia03. ,CentralAsia,CentralAsia,no
245049.5897,9.280795491,18500.10033,0.022603,0.022853,Russia03. ,CentralAsia,CentralAsia,no
271502.9153,9.653118081,18684.21378,0.022828,0.023012,Russia03. ,CentralAsia,CentralAsia,no
300206.9425,9.653118081,19586.50192,0.02393,0.024014,Russia03. ,CentralAsia,CentralAsia,no
331352.8557,9.87724281,20016.67614,0.024456,0.024485,Russia03. ,CentralAsia,CentralAsia,no
365147.6615,9.87724281,20875.00784,0.025504,0.025465,Russia03. ,CentralAsia,CentralAsia,no
401818.144,9.721763162,22035.8157,0.026922,0.026857,Russia03. ,CentralAsia,CentralAsia,no
441606.9097,9.721763162,22802.27028,0.027859,0.027791,Russia03. ,CentralAsia,CentralAsia,no
484780.9574,9.296879851,24543.89712,0.029987,0.029921,Russia03. ,CentralAsia,CentralAsia,no
531627.7229,9.296879851,25119.17599,0.03069,0.030665,Russia03. ,CentralAsia,CentralAsia,no
582459.694,8.868677783,26772.37776,0.032709,0.032699,Russia03. ,CentralAsia,CentralAsia,no
637615.7282,8.868677783,27025.43658,0.033019,0.033045,Russia03. ,CentralAsia,CentralAsia,no
697463.6909,8.593273388,27945.97999,0.034143,0.034174,Russia03. ,CentralAsia,CentralAsia,no
762402.4321,8.593273388,27773.84394,0.033933,0.033975,Russia03. ,CentralAsia,CentralAsia,no
832865.7426,8.488406658,27718.81876,0.033866,0.033899,Russia03. ,CentralAsia,CentralAsia,no
909323.013,8.488406658,27087.16392,0.033094,0.033117,Russia03. ,CentralAsia,CentralAsia,no
992283.8486,8.523174946,26134.56191,0.03193,0.031936,Russia03. ,CentralAsia,CentralAsia,no
1082302.025,8.523174946,25082.12231,0.030644,0.030625,Russia03. ,CentralAsia,CentralAsia,no
1179978.124,8.665214752,23458.14789,0.02866,0.02862,Russia03. ,CentralAsia,CentralAsia,no
1285962.833,8.665214752,22081.9776,0.026979,0.026907,Russia03. ,CentralAsia,CentralAsia,no
1400962.875,8.886005741,20066.28633,0.024516,0.024426,Russia03. ,CentralAsia,CentralAsia,no
1525746.282,8.886005741,18497.23616,0.022599,0.022475,Russia03. ,CentralAsia,CentralAsia,no
1661144.379,9.158750635,16359.63817,0.019987,0.019852,Russia03. ,CentralAsia,CentralAsia,no
1808060.345,9.158750635,14736.19067,0.018004,0.017841,Russia03. ,CentralAsia,CentralAsia,no
1967473.836,9.435316221,12720.99079,0.015542,0.015378,Russia03. ,CentralAsia,CentralAsia,no
2140448.233,9.435316221,11159.37259,0.013634,0.013458,Russia03. ,CentralAsia,CentralAsia,no
2328137.235,9.641318888,9432.359027,0.011524,0.011358,Russia03. ,CentralAsia,CentralAsia,no
2531792.11,9.641318888,8011.873647,0.009789,0.009629,Russia03. ,CentralAsia,CentralAsia,no
2752770.927,9.717320672,6619.938912,0.008088,0.007946,Russia03. ,CentralAsia,CentralAsia,no
2992547.783,9.717320672,5396.505208,0.006593,0.00647,Russia03. ,CentralAsia,CentralAsia,no
3252721.376,9.661546076,4314.39966,0.005271,0.005167,Russia03. ,CentralAsia,CentralAsia,no
3535027.527,9.661546076,3336.607355,0.004077,0.003994,Russia03. ,CentralAsia,CentralAsia,no
3841348.414,9.529177862,2535.57182,0.003098,0.003032,Russia03. ,CentralAsia,CentralAsia,no
4173727.073,9.529177862,1836.329782,0.002244,0.002195,Russia03. ,CentralAsia,CentralAsia,no
4534379.924,9.382246074,1300.731164,0.001589,0.001553,Russia03. ,CentralAsia,CentralAsia,no
4925711.934,9.382246074,870.294913,0.001063,0.001039,Russia03. ,CentralAsia,CentralAsia,no
5350333.101,9.218256024,566.248772,0.000692,0.000676,Russia03. ,CentralAsia,CentralAsia,no
5811076.248,9.218256024,344.221301,0.000421,0.000411,Russia03. ,CentralAsia,CentralAsia,no
6311012.853,9.218256024,199.205616,0.000243,0.000238,Russia03. ,CentralAsia,CentralAsia,no
6853476.775,9.218256024,109.29219,0.000134,0.00013,Russia03. ,CentralAsia,CentralAsia,no
0,3.4140743,15538.96548,0.01877,0.015263,Russia04. ,CentralAsia,CentralAsia,no
5805.1161,3.185665785,17695.01096,0.021374,0.01463,Russia04. ,CentralAsia,CentralAsia,no
12102.94511,5.664308767,10604.19419,0.012809,0.008684,Russia04. ,CentralAsia,CentralAsia,no
18934.54643,6.187334094,10390.29974,0.012551,0.008874,Russia04. ,CentralAsia,CentralAsia,no
26345.76974,7.946348723,8668.751337,0.010471,0.007815,Russia04. ,CentralAsia,CentralAsia,no
34385.88634,7.946348723,9294.041765,0.011227,0.009345,Russia04. ,CentralAsia,CentralAsia,no
43108.27344,10.82759943,7318.711114,0.00884,0.007955,Russia04. ,CentralAsia,CentralAsia,no
52570.41423,10.82759943,7859.738627,0.009494,0.009015,Russia04. ,CentralAsia,CentralAsia,no
62835.26646,11.80648529,7738.041287,0.009347,0.009221,Russia04. ,CentralAsia,CentralAsia,no
73970.57817,11.80648529,8303.611003,0.01003,0.010244,Russia04. ,CentralAsia,CentralAsia,no
86050.9406,10.86738351,9666.323227,0.011676,0.012187,Russia04. ,CentralAsia,CentralAsia,no
99155.73528,10.86738351,10341.13132,0.012491,0.013228,Russia04. ,CentralAsia,CentralAsia,no
113372.5556,9.832616414,12202.52264,0.01474,0.015705,Russia04. ,CentralAsia,CentralAsia,no
128795.1539,9.832616414,12999.21968,0.015702,0.016757,Russia04. ,CentralAsia,CentralAsia,no
145526.1788,9.103734142,14921.12142,0.018024,0.01916,Russia04. ,CentralAsia,CentralAsia,no
163676.4905,9.103734142,15816.59132,0.019105,0.02026,Russia04. ,CentralAsia,CentralAsia,no
183365.8457,8.817305882,17269.03093,0.02086,0.022016,Russia04. ,CentralAsia,CentralAsia,no
204726.3189,8.817305882,18214.19594,0.022001,0.02311,Russia04. ,CentralAsia,CentralAsia,no
227898.8806,9.060925042,18658.08055,0.022538,0.02354,Russia04. ,CentralAsia,CentralAsia,no
253036.8194,9.060925042,19599.37067,0.023675,0.02457,Russia04. ,CentralAsia,CentralAsia,no
280307.1102,9.501831551,19596.02272,0.023671,0.024463,Russia04. ,CentralAsia,CentralAsia,no
309891.0987,9.501831551,20504.47211,0.024768,0.025456,Russia04. ,CentralAsia,CentralAsia,no
341984.5013,9.806946507,20737.29091,0.025049,0.025665,Russia04. ,CentralAsia,CentralAsia,no
376800.1428,9.806946507,21589.64996,0.026079,0.026628,Russia04. ,CentralAsia,CentralAsia,no
414569.3245,9.725900833,22580.94718,0.027276,0.02782,Russia04. ,CentralAsia,CentralAsia,no
455543.193,9.725900833,23329.03257,0.02818,0.028741,Russia04. ,CentralAsia,CentralAsia,no
499992.0561,9.352260212,24933.3992,0.030118,0.03073,Russia04. ,CentralAsia,CentralAsia,no
548212.226,9.352260212,25478.12153,0.030776,0.031448,Russia04. ,CentralAsia,CentralAsia,no
600522.5973,8.941984955,27049.13772,0.032673,0.033408,Russia04. ,CentralAsia,CentralAsia,no
657270.122,8.941984955,27259.31467,0.032927,0.033712,Russia04. ,CentralAsia,CentralAsia,no
718832.5468,8.659965916,28150.64083,0.034004,0.034821,Russia04. ,CentralAsia,CentralAsia,no
785616.3598,8.659965916,27921.6773,0.033727,0.034555,Russia04. ,CentralAsia,CentralAsia,no
858066.3712,8.546562628,27830.90895,0.033618,0.034434,Russia04. ,CentralAsia,CentralAsia,no
936661.6074,8.546562628,27132.03534,0.032774,0.033561,Russia04. ,CentralAsia,CentralAsia,no
1021924.207,8.582201884,26109.78834,0.031539,0.032279,Russia04. ,CentralAsia,CentralAsia,no
1114420.107,8.582201884,24991.03732,0.030187,0.030868,Russia04. ,CentralAsia,CentralAsia,no
1214762.459,8.739215241,23271.74234,0.028111,0.028719,Russia04. ,CentralAsia,CentralAsia,no
1323616.426,8.739215241,21845.68848,0.026388,0.026918,Russia04. ,CentralAsia,CentralAsia,no
1441705.339,8.982733308,19751.1919,0.023858,0.024306,Russia04. ,CentralAsia,CentralAsia,no
1569811.38,8.982733308,18157.80312,0.021933,0.022299,Russia04. ,CentralAsia,CentralAsia,no
1708784.477,9.261011896,16010.07415,0.019339,0.01963,Russia04. ,CentralAsia,CentralAsia,no
1859547.099,9.261011896,14379.43753,0.017369,0.017589,Russia04. ,CentralAsia,CentralAsia,no
2023099.042,9.527501458,12390.57402,0.014967,0.01513,Russia04. ,CentralAsia,CentralAsia,no
2200525.645,9.527501458,10831.54207,0.013084,0.013195,Russia04. ,CentralAsia,CentralAsia,no
2393002.573,9.750458714,9109.180099,0.011003,0.011078,Russia04. ,CentralAsia,CentralAsia,no
2601808.144,9.750458714,7710.319327,0.009314,0.009357,Russia04. ,CentralAsia,CentralAsia,no
2828326.745,9.900722153,6306.462492,0.007618,0.007644,Russia04. ,CentralAsia,CentralAsia,no
3074060.464,9.900722153,5132.020297,0.006199,0.006211,Russia04. ,CentralAsia,CentralAsia,no
3340640.729,9.964854151,4053.582145,0.004896,0.004903,Russia04. ,CentralAsia,CentralAsia,no
3629834.464,9.964854151,3142.201726,0.003796,0.003798,Russia04. ,CentralAsia,CentralAsia,no
3943561.196,9.953842764,2369.446458,0.002862,0.002864,Russia04. ,CentralAsia,CentralAsia,no
4283901.952,9.953842764,1730.018489,0.00209,0.002092,Russia04. ,CentralAsia,CentralAsia,no
4653113.632,9.881063406,1228.539781,0.001484,0.001487,Russia04. ,CentralAsia,CentralAsia,no
5053645.429,9.881063406,833.474471,0.001007,0.00101,Russia04. ,CentralAsia,CentralAsia,no
5488155.255,9.718046666,550.231992,0.000665,0.000668,Russia04. ,CentralAsia,CentralAsia,no
5959524.113,9.718046666,340.369828,0.000411,0.000414,Russia04. ,CentralAsia,CentralAsia,no
6470880.045,9.718046666,200.766529,0.000243,0.000244,Russia04. ,CentralAsia,CentralAsia,no
7025614.558,9.718046666,112.465722,0.000136,0.000137,Russia04. ,CentralAsia,CentralAsia,no
0,1.553712973,29163.07059,0.038739,0.031547,Iran66.,SWAsia,SWAsia,no
5501.301197,2.315132135,20525.89191,0.027266,0.017315,Iran66.,SWAsia,SWAsia,no
11474.78405,2.437340341,20550.69091,0.027298,0.017558,Iran66.,SWAsia,SWAsia,no
17960.22472,2.98106953,17732.6978,0.023555,0.016278,Iran66.,SWAsia,SWAsia,no
25001.2487,5.649878613,9948.075658,0.013215,0.010171,Iran66.,SWAsia,SWAsia,no
32646.61388,5.649878613,10631.39136,0.014122,0.01164,Iran66.,SWAsia,SWAsia,no
40947.64434,10.36581183,6209.747671,0.008249,0.007169,Iran66.,SWAsia,SWAsia,no
49960.15503,10.36581183,6674.659828,0.008866,0.008111,Iran66.,SWAsia,SWAsia,no
59745.73487,12.20075022,6095.449057,0.008097,0.007782,Iran66.,SWAsia,SWAsia,no
70370.46363,12.20075022,6551.96559,0.008703,0.008753,Iran66.,SWAsia,SWAsia,no
81906.19504,10.97239117,7819.25767,0.010387,0.01074,Iran66.,SWAsia,SWAsia,no
94431.83989,10.97239117,8378.367047,0.011129,0.01179,Iran66.,SWAsia,SWAsia,no
108030.7998,9.314338645,10549.23374,0.014013,0.015139,Iran66.,SWAsia,SWAsia,no
122796.0998,9.314338645,11244.91439,0.014937,0.016383,Iran66.,SWAsia,SWAsia,no
138827.1802,8.890645136,12531.57638,0.016646,0.018263,Iran66.,SWAsia,SWAsia,no
156233.1047,8.890645136,13300.03494,0.017667,0.019244,Iran66.,SWAsia,SWAsia,no
175131.9187,9.199413503,13621.20842,0.018094,0.019535,Iran66.,SWAsia,SWAsia,no
195651.291,9.199413503,14410.9849,0.019143,0.0205,Iran66.,SWAsia,SWAsia,no
217929.7966,9.530329965,14692.08837,0.019516,0.020789,Iran66.,SWAsia,SWAsia,no
242118.8416,9.530329965,15488.83674,0.020575,0.021802,Iran66.,SWAsia,SWAsia,no
268382.6629,9.832405787,15795.39188,0.020982,0.02215,Iran66.,SWAsia,SWAsia,no
296898.3289,9.832405787,16582.50736,0.022027,0.023156,Iran66.,SWAsia,SWAsia,no
327858.9463,9.936555786,17180.22896,0.022821,0.02393,Iran66.,SWAsia,SWAsia,no
361474.944,9.936555786,17935.76864,0.023825,0.024926,Iran66.,SWAsia,SWAsia,no
397973.4311,9.755405067,19000.24141,0.025239,0.026383,Iran66.,SWAsia,SWAsia,no
437602.0462,9.755405067,19679.85133,0.026142,0.027326,Iran66.,SWAsia,SWAsia,no
480628.3163,9.442021906,20956.61465,0.027838,0.029105,Iran66.,SWAsia,SWAsia,no
527344.1471,9.442021906,21483.54409,0.028538,0.029855,Iran66.,SWAsia,SWAsia,no
578066.4649,9.163056507,22560.21084,0.029968,0.031358,Iran66.,SWAsia,SWAsia,no
633137.858,9.163056507,22843.03188,0.030344,0.031763,Iran66.,SWAsia,SWAsia,no
692931.7092,8.949923005,23516.63616,0.031238,0.0327,Iran66.,SWAsia,SWAsia,no
757853.4789,8.949923005,23469.09943,0.031175,0.032645,Iran66.,SWAsia,SWAsia,no
828341.9879,8.790307993,23654.68929,0.031422,0.032904,Iran66.,SWAsia,SWAsia,no
904874.5505,8.790307993,23211.01652,0.030832,0.0323,Iran66.,SWAsia,SWAsia,no
987970.8229,8.717346129,22756.98841,0.030229,0.031666,Iran66.,SWAsia,SWAsia,no
1078192.163,8.717346129,21907.42625,0.029101,0.030485,Iran66.,SWAsia,SWAsia,no
1176150.609,8.781508535,20730.93909,0.027538,0.028836,Iran66.,SWAsia,SWAsia,no
1282508.244,8.781508535,19552.8948,0.025973,0.027176,Iran66.,SWAsia,SWAsia,no
1397986.811,8.989174272,17832.17873,0.023687,0.024764,Iran66.,SWAsia,SWAsia,no
1523368.362,8.989174272,16464.94116,0.021871,0.022827,Iran66.,SWAsia,SWAsia,no
1659501.027,9.296265857,14541.03541,0.019316,0.020137,Iran66.,SWAsia,SWAsia,no
1807307.357,9.296265857,13126.79022,0.017437,0.018139,Iran66.,SWAsia,SWAsia,no
1967788.172,9.640968379,11288.47422,0.014995,0.015578,Iran66.,SWAsia,SWAsia,no
2142030.259,9.640968379,9938.165128,0.013201,0.013681,Iran66.,SWAsia,SWAsia,no
2331214.073,9.952251918,8355.105074,0.011098,0.011486,Iran66.,SWAsia,SWAsia,no
2536621.433,9.952251918,7141.061691,0.009486,0.009795,Iran66.,SWAsia,SWAsia,no
2759641.938,10.15151188,5877.369328,0.007807,0.008052,Iran66.,SWAsia,SWAsia,no
3001787.083,10.15151188,4840.221057,0.006429,0.006621,Iran66.,SWAsia,SWAsia,no
3264696.673,10.18589319,3881.610461,0.005156,0.005305,Iran66.,SWAsia,SWAsia,no
3550151.012,10.18589319,3045.938284,0.004046,0.004159,Iran66.,SWAsia,SWAsia,no
3860083.736,10.06270078,2347.973366,0.003119,0.003204,Iran66.,SWAsia,SWAsia,no
4196593.358,10.06270078,1730.320658,0.002298,0.00236,Iran66.,SWAsia,SWAsia,no
4561959.31,9.842094668,1255.301653,0.001667,0.001711,Iran66.,SWAsia,SWAsia,no
4958656.054,9.842094668,854.260142,0.001135,0.001164,Iran66.,SWAsia,SWAsia,no
5389370.407,9.549080756,571.353376,0.000759,0.000778,Iran66.,SWAsia,SWAsia,no
5857018.86,9.549080756,351.609837,0.000467,0.000478,Iran66.,SWAsia,SWAsia,no
6364768.752,9.549080756,206.11507,0.000274,0.00028,Iran66.,SWAsia,SWAsia,no
6916059.438,9.549080756,114.616906,0.000152,0.000156,Iran66.,SWAsia,SWAsia,no
0,1.708446946,26315.51182,0.035086,0.028555,Iran67.,SWAsia,SWAsia,no
5468.821293,1.880894934,25041.79925,0.033388,0.021646,Iran67.,SWAsia,SWAsia,no
11407.30661,3.363104101,14779.69126,0.019705,0.012693,Iran67.,SWAsia,SWAsia,no
17857.40159,3.616670098,14605.06139,0.019473,0.013228,Iran67.,SWAsia,SWAsia,no
24862.95849,5.084825165,11065.90849,0.014754,0.010888,Iran67.,SWAsia,SWAsia,no
32470.37172,5.084825165,11809.13981,0.015745,0.012533,Iran67.,SWAsia,SWAsia,no
40733.02665,8.96802483,7165.625722,0.009554,0.008296,Iran67.,SWAsia,SWAsia,no
49706.21524,8.96802483,7692.204947,0.010256,0.009389,Iran67.,SWAsia,SWAsia,no
59451.58488,11.59755694,6388.54937,0.008518,0.008237,Iran67.,SWAsia,SWAsia,no
70035.86725,11.59755694,6865.458481,0.009154,0.009298,Iran67.,SWAsia,SWAsia,no
81530.24283,11.11519656,7689.124221,0.010252,0.010783,Iran67.,SWAsia,SWAsia,no
94014.15413,11.11519656,8242.929226,0.01099,0.0119,Iran67.,SWAsia,SWAsia,no
107572.1279,10.06815171,9737.084325,0.012982,0.014214,Iran67.,SWAsia,SWAsia,no
122296.9531,10.06815171,10397.08815,0.013862,0.015178,Iran67.,SWAsia,SWAsia,no
138288.4094,9.341621214,11938.7384,0.015918,0.017351,Iran67.,SWAsia,SWAsia,no
155655.8097,9.341621214,12689.04376,0.016918,0.018382,Iran67.,SWAsia,SWAsia,no
174517.9999,9.031687156,13917.49691,0.018556,0.020048,Iran67.,SWAsia,SWAsia,no
195002.7237,9.031687156,14721.81222,0.019628,0.021106,Iran67.,SWAsia,SWAsia,no
217250.4353,9.243654175,15186.31192,0.020248,0.02166,Iran67.,SWAsia,SWAsia,no
241411.7577,9.243654175,15999.75939,0.021332,0.022673,Iran67.,SWAsia,SWAsia,no
267652.5668,9.723017406,15997.62488,0.021329,0.022556,Iran67.,SWAsia,SWAsia,no
296151.4493,9.723017406,16793.14095,0.02239,0.023517,Iran67.,SWAsia,SWAsia,no
327102.245,9.993389102,17110.20028,0.022813,0.023872,Iran67.,SWAsia,SWAsia,no
360716.5887,9.993389102,17871.52025,0.023828,0.024847,Iran67.,SWAsia,SWAsia,no
397222.6391,9.831174751,18904.14668,0.025204,0.026256,Iran67.,SWAsia,SWAsia,no
436870.1635,9.831174751,19592.3274,0.026122,0.027211,Iran67.,SWAsia,SWAsia,no
479929.2664,9.42174258,21078.30595,0.028103,0.029286,Iran67.,SWAsia,SWAsia,no
526693.5672,9.42174258,21609.99206,0.028812,0.030059,Iran67.,SWAsia,SWAsia,no
577481.4714,9.000220707,23042.47957,0.030722,0.032065,Iran67.,SWAsia,SWAsia,no
632639.3484,9.000220707,23304.84043,0.031072,0.032462,Iran67.,SWAsia,SWAsia,no
692542.8022,8.684227353,24242.85357,0.032322,0.033773,Iran67.,SWAsia,SWAsia,no
757601.1205,8.684227353,24132.23454,0.032175,0.033641,Iran67.,SWAsia,SWAsia,no
